what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394069756530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394069760130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394069761691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394069761778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1394069823024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394069830924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394069831006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394069834631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394069837496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1394069838609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394069840545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394069902473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394069908629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394070010078
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394070184956
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394070196281
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394070198331
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394070198914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394070374401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394070432224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394070493731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394070662272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394070686288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394070743610
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1394070846438
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1394070846478
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1394070846515
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1394070846637
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1394070846673
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1394070846886
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1394070846889
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1394070847496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394070855178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394070862933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394070958025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394070959237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394070959377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394070960330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394070960558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394070975250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394071031016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394071033915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394071050059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394071055298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394071055540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394071190601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1394071385847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1394071396864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1394071442528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1394071455367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1394072003373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394072007160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394072033220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394072144592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394072174649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394072233920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394072236266
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1394072269712
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1394072270110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394072307511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394072310073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394072310390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394072415583
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394072488740
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394072497112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394072594368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394072661341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394072771308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394072892787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1394072899331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073008050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073011432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1394073128906
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1394073146469
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1394073164232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073164742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073166850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073167135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073171361
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394073178133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073187666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073189024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073189706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073190992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073192156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073193281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073194492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073195722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073195997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073213403
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1394073213426
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394073307888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1394073336369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1394073342765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073403249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073406140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073406496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073433620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073436281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073438783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1394073448290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1394073456473
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394073669861
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394073672212
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394073676567
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394073718565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073732504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073733704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073734033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073738177
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394073769409
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394073785518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1394073818932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1394073823134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1394073851246
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1394073878722
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394073891340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1394073898846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394073901628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394074065688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394074104510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394074109601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1394074120013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1394074126279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394074133313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394074133463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1394074169732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1394074173999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1394074309843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1394074376864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394074378492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394074515792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394074590001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394074598608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394074600450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394075316052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1394075370013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1394075381617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394075867749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394075869047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394075869334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394075886142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394075945850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394075956644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1394076021542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1394076026965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1394076033485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1394076046273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076054690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076055959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076056239
